"PERMNO","date","PRC","VOL","RET","SHROUT","RETX","vwretd","GVKEY","datadate","fyearq","fqtr","fyr","indfmt","consol","popsrc","datafmt","curcdq","datacqtr","datafqtr","acchgq","acomincq","acoq","actq","altoq","ancq","anoq","aociderglq","aociotherq","aocipenq","aocisecglq","aol2q","aoq","apq","aqaq","aqdq","aqepsq","aqpl1q","aqpq","arcedq","arceepsq","arceq","atq","aul3q","billexceq","capr1q","capr2q","capr3q","capsftq","capsq","ceiexbillq","ceqq","cheq","chq","cibegniq","cicurrq","ciderglq","cimiiq","ciotherq","cipenq","ciq","cisecglq","citotalq","cogsq","csh12q","cshfd12","cshfdq","cshiq","cshopq","cshoq","cshprq","cstkcvq","cstkeq","cstkq","dcomq","dd1q","deracq","deraltq","derhedglq","derlcq","derlltq","diladq","dilavq","dlcq","dlttq","doq","dpacreq","dpactq","dpq","dpretq","drcq","drltq","dteaq","dtedq","dteepsq","dtepq","dvintfq","dvpq","epsf12","epsfi12","epsfiq","epsfxq","epspi12","epspiq","epspxq","epsx12","esopctq","esopnrq","esoprq","esoptq","esubq","fcaq","ffoq","finacoq","finaoq","finchq","findlcq","findltq","finivstq","finlcoq","finltoq","finnpq","finreccq","finrecltq","finrevq","finxintq","finxoprq","gdwlamq","gdwlia12","gdwliaq","gdwlid12","gdwlidq","gdwlieps12","gdwliepsq","gdwlipq","gdwlq","glaq","glcea12","glceaq","glced12","glcedq","glceeps12","glceepsq","glcepq","gldq","glepsq","glivq","glpq","hedgeglq","ibadj12","ibadjq","ibcomq","ibmiiq","ibq","icaptq","intaccq","intanoq","intanq","invfgq","invoq","invrmq","invtq","invwipq","ivaeqq","ivaoq","ivltq","ivstq","lcoq","lctq","lltq","lnoq","lol2q","loq","loxdrq","lqpl1q","lseq","ltmibq","ltq","lul3q","mibnq","mibq","mibtq","miiq","msaq","ncoq","niitq","nimq","niq","nopiq","npatq","npq","nrtxtdq","nrtxtepsq","nrtxtq","obkq","oepf12","oeps12","oepsxq","oiadpq","oibdpq","opepsq","optdrq","optfvgrq","optlifeq","optrfrq","optvolq","piq","pllq","pnc12","pncd12","pncdq","pnceps12","pncepsq","pnciapq","pnciaq","pncidpq","pncidq","pnciepspq","pnciepsq","pncippq","pncipq","pncpd12","pncpdq","pncpeps12","pncpepsq","pncpq","pncq","pncwiapq","pncwiaq","pncwidpq","pncwidq","pncwiepq","pncwiepsq","pncwippq","pncwipq","pnrshoq","ppegtq","ppentq","prcaq","prcd12","prcdq","prce12","prceps12","prcepsq","prcpd12","prcpdq","prcpeps12","prcpepsq","prcpq","prcraq","prshoq","pstknq","pstkq","pstkrq","rcaq","rcdq","rcepsq","rcpq","rdipaq","rdipdq","rdipepsq","rdipq","recdq","rectaq","rectoq","rectq","rectrq","recubq","req","retq","reunaq","revtq","rllq","rra12","rraq","rrd12","rrdq","rreps12","rrepsq","rrpq","rstcheltq","rstcheq","saleq","seqoq","seqq","seta12","setaq","setd12","setdq","seteps12","setepsq","setpq","spce12","spced12","spcedpq","spcedq","spceeps12","spceepsp12","spceepspq","spceepsq","spcep12","spcepd12","spcepq","spceq","spidq","spiepsq","spioaq","spiopq","spiq","sretq","stkcoq","stkcpaq","teqq","tfvaq","tfvceq","tfvlq","tieq","tiiq","tstknq","tstkq","txdbaq","txdbcaq","txdbclq","txdbq","txdiq","txditcq","txpq","txtq","txwq","uacoq","uaoq","uaptq","ucapsq","ucconsq","uceqq","uddq","udmbq","udoltq","udpcoq","udvpq","ugiq","uinvq","ulcoq","uniamiq","unopincq","uopiq","updvpq","upmcstkq","upmpfq","upmpfsq","upmsubpq","upstkcq","upstkq","urectq","uspiq","usubdvpq","usubpcvq","utemq","wcapq","wdaq","wddq","wdepsq","wdpq","xaccq","xidoq","xintq","xiq","xoprq","xopt12","xoptd12","xoptd12p","xoptdq","xoptdqp","xopteps12","xoptepsp12","xoptepsq","xoptepsqp","xoptq","xoptqp","xrdq","xsgaq","costat","MARKETCAP"
14593,20160229,96.69,8115988,-0.001335,5544583,-0.006678,0.000604,"001690",20150930,2015,4,9,"INDL","C","D","STD","USD","2015Q3","2015Q4",0,-345,15085,89378,5556,201101,0,772,0,0,0,192796,178630,35490,NA,NA,NA,3426,NA,NA,NA,NA,290479,0,NA,NA,NA,NA,NA,27415.944,NA,119355,41601,21120,11124,-232,-1048,0,0,0,9681,-163,9681,27834,5753.421,5793.069,5682.519,5578.753,131.775,5578.753,5646.916,0,0,0.056,0,2500,1945,NA,-129,1012,NA,0,11124,10999,53463,0,NA,26786,3119,NA,8940,3624,NA,NA,NA,NA,NA,0,9.22,9.22,1.96,1.96,9.28,1.97,1.97,9.28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54,NA,NA,53394,11124,11124,11124,11124,172818,NA,3893,9009,NA,NA,NA,2349,NA,NA,NA,164065,20481,34121,80610,90514,0,1012,12989,9365,0,290479,171124,171124,0,0,0,0,0,-464,NA,NA,NA,11124,677,NA,8499,NA,NA,NA,NA,9.22,9.28,1.96,14623,17742,1.97,NA,NA,NA,NA,NA,15062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,49257,22471,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,82,-653,13494,30343,16849,NA,91939,NA,92284,51501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51501,0,119355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,915,663,119355,196222,0,1012,NA,NA,0,0,NA,5546,NA,24062,1382,24062,NA,3938,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8768,NA,NA,NA,NA,25181,0,238,0,33759,NA,NA,0,NA,0,NA,0,NA,0,NA,0,2220,5925,"A",629010236.6
14593,20160331,108.99,7462865,0.127211,5478446,0.127211,0.070581,"001690",20150930,2015,4,9,"INDL","C","D","STD","USD","2015Q3","2015Q4",0,-345,15085,89378,5556,201101,0,772,0,0,0,192796,178630,35490,NA,NA,NA,3426,NA,NA,NA,NA,290479,0,NA,NA,NA,NA,NA,27415.944,NA,119355,41601,21120,11124,-232,-1048,0,0,0,9681,-163,9681,27834,5753.421,5793.069,5682.519,5578.753,131.775,5578.753,5646.916,0,0,0.056,0,2500,1945,NA,-129,1012,NA,0,11124,10999,53463,0,NA,26786,3119,NA,8940,3624,NA,NA,NA,NA,NA,0,9.22,9.22,1.96,1.96,9.28,1.97,1.97,9.28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54,NA,NA,53394,11124,11124,11124,11124,172818,NA,3893,9009,NA,NA,NA,2349,NA,NA,NA,164065,20481,34121,80610,90514,0,1012,12989,9365,0,290479,171124,171124,0,0,0,0,0,-464,NA,NA,NA,11124,677,NA,8499,NA,NA,NA,NA,9.22,9.28,1.96,14623,17742,1.97,NA,NA,NA,NA,NA,15062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,49257,22471,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,82,-653,13494,30343,16849,NA,91939,NA,92284,51501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51501,0,119355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,915,663,119355,196222,0,1012,NA,NA,0,0,NA,5546,NA,24062,1382,24062,NA,3938,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8768,NA,NA,NA,NA,25181,0,238,0,33759,NA,NA,0,NA,0,NA,0,NA,0,NA,0,2220,5925,"A",629010236.6
14593,20160429,93.74,8736024,-0.139921,5477425,-0.139921,0.011737,"001690",20151231,2016,1,9,"INDL","C","D","STD","USD","2015Q4","2016Q1",0,-1480,11073,76219,7974,217065,0,614,0,0,0,201113,194765,33312,NA,NA,NA,5083,NA,NA,NA,NA,293284,0,NA,NA,NA,NA,NA,28252.945,NA,128267,38074,16689,18361,-102,-158,0,0,0,17226,-875,17226,42495,5682.3828,5721.1508,5594.127,5544.487,46.366,5544.487,5558.93,0,0,0.055,0,2500,1609,NA,-120,1064,NA,0,18361,9759,53204,0,NA,29042,2954,NA,8989,3546,NA,NA,NA,NA,NA,0,9.42,9.42,3.28,3.28,9.47,3.3,3.3,9.47,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73,NA,NA,53731,18361,18361,18361,18361,181471,NA,3924,9126,NA,NA,NA,2451,NA,NA,NA,177665,21385,33021,76092,88925,0,1064,14104,10558,0,293284,165017,165017,0,0,0,0,0,-1339,NA,NA,NA,18361,678,NA,7259,NA,NA,NA,NA,9.36,9.41,3.22,23623,26577,3.24,NA,NA,NA,NA,NA,24573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,51342,22300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,-755,11668,24621,12953,NA,100014,NA,101494,75324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75324,0,128267,356.2,356.2,0.06,0.06,0.06,0.06,548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548,NA,1078,665,128267,206196,0,1064,NA,NA,0,0,NA,0,0,21617,NA,21617,NA,6212,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,24032,0,276,0,48747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2404,6252,"A",583612701.62
14593,20160531,99.86,9014125,0.071368,5477425,0.065287,0.014269,"001690",20151231,2016,1,9,"INDL","C","D","STD","USD","2015Q4","2016Q1",0,-1480,11073,76219,7974,217065,0,614,0,0,0,201113,194765,33312,NA,NA,NA,5083,NA,NA,NA,NA,293284,0,NA,NA,NA,NA,NA,28252.945,NA,128267,38074,16689,18361,-102,-158,0,0,0,17226,-875,17226,42495,5682.3828,5721.1508,5594.127,5544.487,46.366,5544.487,5558.93,0,0,0.055,0,2500,1609,NA,-120,1064,NA,0,18361,9759,53204,0,NA,29042,2954,NA,8989,3546,NA,NA,NA,NA,NA,0,9.42,9.42,3.28,3.28,9.47,3.3,3.3,9.47,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73,NA,NA,53731,18361,18361,18361,18361,181471,NA,3924,9126,NA,NA,NA,2451,NA,NA,NA,177665,21385,33021,76092,88925,0,1064,14104,10558,0,293284,165017,165017,0,0,0,0,0,-1339,NA,NA,NA,18361,678,NA,7259,NA,NA,NA,NA,9.36,9.41,3.22,23623,26577,3.24,NA,NA,NA,NA,NA,24573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,51342,22300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,-755,11668,24621,12953,NA,100014,NA,101494,75324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75324,0,128267,356.2,356.2,0.06,0.06,0.06,0.06,548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548,NA,1078,665,128267,206196,0,1064,NA,NA,0,0,NA,0,0,21617,NA,21617,NA,6212,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,24032,0,276,0,48747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2404,6252,"A",583612701.62
14593,20160630,95.6,7810042,-0.04266,5393165,-0.04266,0.002926,"001690",20151231,2016,1,9,"INDL","C","D","STD","USD","2015Q4","2016Q1",0,-1480,11073,76219,7974,217065,0,614,0,0,0,201113,194765,33312,NA,NA,NA,5083,NA,NA,NA,NA,293284,0,NA,NA,NA,NA,NA,28252.945,NA,128267,38074,16689,18361,-102,-158,0,0,0,17226,-875,17226,42495,5682.3828,5721.1508,5594.127,5544.487,46.366,5544.487,5558.93,0,0,0.055,0,2500,1609,NA,-120,1064,NA,0,18361,9759,53204,0,NA,29042,2954,NA,8989,3546,NA,NA,NA,NA,NA,0,9.42,9.42,3.28,3.28,9.47,3.3,3.3,9.47,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73,NA,NA,53731,18361,18361,18361,18361,181471,NA,3924,9126,NA,NA,NA,2451,NA,NA,NA,177665,21385,33021,76092,88925,0,1064,14104,10558,0,293284,165017,165017,0,0,0,0,0,-1339,NA,NA,NA,18361,678,NA,7259,NA,NA,NA,NA,9.36,9.41,3.22,23623,26577,3.24,NA,NA,NA,NA,NA,24573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,51342,22300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,-755,11668,24621,12953,NA,100014,NA,101494,75324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75324,0,128267,356.2,356.2,0.06,0.06,0.06,0.06,548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548,NA,1078,665,128267,206196,0,1064,NA,NA,0,0,NA,0,0,21617,NA,21617,NA,6212,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,24032,0,276,0,48747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2404,6252,"A",583612701.62
14593,20160729,104.21,6860207,0.090063,5388443,0.090063,0.038846,"001690",20160331,2016,2,9,"INDL","C","D","STD","USD","2016Q1","2016Q2",0,-1048,10204,87592,7745,217685,0,-92,0,0,0,219552,194482,25098,NA,NA,NA,4367,NA,NA,NA,NA,305277,0,NA,NA,NA,NA,NA,29483.945,NA,130457,55283,21514,10516,120,-706,0,0,0,10948,1018,10948,28159,5612.5285,5647.6575,5540.886,5478.446,71.766,5478.446,5514.381,0,0,0.055,0,2500,1190,NA,131,1312,NA,0,10516,10498,69374,0,NA,30848,2477,NA,9461,3322,NA,NA,NA,NA,NA,0,9,9,1.9,1.9,9.05,1.91,1.91,9.05,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76,NA,NA,50678,10516,10516,10516,10516,199831,NA,3843,9092,NA,NA,NA,2281,NA,NA,NA,177645,33769,32669,68265,106555,0,1312,14226,10904,0,305277,174820,174820,0,0,0,0,0,-321,NA,NA,NA,10516,476,NA,7998,NA,NA,NA,NA,8.93,8.98,1.9,13987,16464,1.91,NA,NA,NA,NA,NA,14142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,54051,23203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.54,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,-635,7595,19824,12229,NA,100973,NA,102021,50557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50557,0,130457,356.2,0,0.06,0,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1048,682,130457,223919,0,1312,NA,NA,0,0,NA,0,0,22955,NA,22955,NA,3626,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19327,NA,NA,NA,NA,23208,0,321,0,34093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2511,5934,"A",597095829.54
14593,20160831,106.1,6322814,0.023606,5388443,0.018136,0.0028,"001690",20160331,2016,2,9,"INDL","C","D","STD","USD","2016Q1","2016Q2",0,-1048,10204,87592,7745,217685,0,-92,0,0,0,219552,194482,25098,NA,NA,NA,4367,NA,NA,NA,NA,305277,0,NA,NA,NA,NA,NA,29483.945,NA,130457,55283,21514,10516,120,-706,0,0,0,10948,1018,10948,28159,5612.5285,5647.6575,5540.886,5478.446,71.766,5478.446,5514.381,0,0,0.055,0,2500,1190,NA,131,1312,NA,0,10516,10498,69374,0,NA,30848,2477,NA,9461,3322,NA,NA,NA,NA,NA,0,9,9,1.9,1.9,9.05,1.91,1.91,9.05,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76,NA,NA,50678,10516,10516,10516,10516,199831,NA,3843,9092,NA,NA,NA,2281,NA,NA,NA,177645,33769,32669,68265,106555,0,1312,14226,10904,0,305277,174820,174820,0,0,0,0,0,-321,NA,NA,NA,10516,476,NA,7998,NA,NA,NA,NA,8.93,8.98,1.9,13987,16464,1.91,NA,NA,NA,NA,NA,14142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,54051,23203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.54,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,-635,7595,19824,12229,NA,100973,NA,102021,50557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50557,0,130457,356.2,0,0.06,0,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1048,682,130457,223919,0,1312,NA,NA,0,0,NA,0,0,22955,NA,22955,NA,3626,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19327,NA,NA,NA,NA,23208,0,321,0,34093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2511,5934,"A",597095829.54
14593,20160930,113.05,9701084,0.065504,5388443,0.065504,0.00302,"001690",20160331,2016,2,9,"INDL","C","D","STD","USD","2016Q1","2016Q2",0,-1048,10204,87592,7745,217685,0,-92,0,0,0,219552,194482,25098,NA,NA,NA,4367,NA,NA,NA,NA,305277,0,NA,NA,NA,NA,NA,29483.945,NA,130457,55283,21514,10516,120,-706,0,0,0,10948,1018,10948,28159,5612.5285,5647.6575,5540.886,5478.446,71.766,5478.446,5514.381,0,0,0.055,0,2500,1190,NA,131,1312,NA,0,10516,10498,69374,0,NA,30848,2477,NA,9461,3322,NA,NA,NA,NA,NA,0,9,9,1.9,1.9,9.05,1.91,1.91,9.05,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76,NA,NA,50678,10516,10516,10516,10516,199831,NA,3843,9092,NA,NA,NA,2281,NA,NA,NA,177645,33769,32669,68265,106555,0,1312,14226,10904,0,305277,174820,174820,0,0,0,0,0,-321,NA,NA,NA,10516,476,NA,7998,NA,NA,NA,NA,8.93,8.98,1.9,13987,16464,1.91,NA,NA,NA,NA,NA,14142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,54051,23203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.54,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,-635,7595,19824,12229,NA,100973,NA,102021,50557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50557,0,130457,356.2,0,0.06,0,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1048,682,130457,223919,0,1312,NA,NA,0,0,NA,0,0,22955,NA,22955,NA,3626,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19327,NA,NA,NA,NA,23208,0,321,0,34093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2511,5934,"A",597095829.54
14593,20161031,113.54,6880542,0.004334,5332313,0.004334,-0.021586,"001690",20160630,2016,3,9,"INDL","C","D","STD","USD","2016Q2","2016Q3",0,-107,11132,93761,7862,211841,0,-355,0,0,0,218863,186393,26318,NA,NA,NA,4905,NA,NA,NA,NA,305602,0,NA,NA,NA,NA,NA,30105.946,NA,126541,61756,18237,7796,46,-263,0,0,0,8737,1158,8737,23726,5540.821,5572.578,5472.781,5393.165,98.161,5393.165,5443.058,0,0,0.054,0,3500,1366,NA,112,1188,NA,0,7796,15996,68939,0,NA,32543,2526,NA,8352,3064,NA,NA,NA,NA,NA,0,8.58,8.58,1.42,1.42,8.63,1.43,1.43,8.63,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,47797,7796,7796,7796,7796,195480,NA,3506,8767,NA,NA,NA,1831,NA,NA,NA,169764,43519,29172,71486,107575,0,1188,14076,11012,0,305602,179061,179061,0,0,0,0,0,837,NA,NA,NA,7796,773,NA,12496,NA,NA,NA,NA,8.52,8.57,1.42,10105,12631,1.43,NA,NA,NA,NA,NA,10469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57991,25448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,-589,7328,19042,11714,NA,96435,NA,96542,42358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42358,0,126541,356.2,0,0.06,0,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1054,733,126541,223768,0,1188,NA,NA,0,0,NA,0,0,24560,NA,24560,NA,2673,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22275,NA,NA,NA,NA,20820,0,409,0,29727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2560,6001,"A",515586574
14593,20161130,110.52,7252313,-0.021578,5332313,-0.026599,0.040546,"001690",20160630,2016,3,9,"INDL","C","D","STD","USD","2016Q2","2016Q3",0,-107,11132,93761,7862,211841,0,-355,0,0,0,218863,186393,26318,NA,NA,NA,4905,NA,NA,NA,NA,305602,0,NA,NA,NA,NA,NA,30105.946,NA,126541,61756,18237,7796,46,-263,0,0,0,8737,1158,8737,23726,5540.821,5572.578,5472.781,5393.165,98.161,5393.165,5443.058,0,0,0.054,0,3500,1366,NA,112,1188,NA,0,7796,15996,68939,0,NA,32543,2526,NA,8352,3064,NA,NA,NA,NA,NA,0,8.58,8.58,1.42,1.42,8.63,1.43,1.43,8.63,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,47797,7796,7796,7796,7796,195480,NA,3506,8767,NA,NA,NA,1831,NA,NA,NA,169764,43519,29172,71486,107575,0,1188,14076,11012,0,305602,179061,179061,0,0,0,0,0,837,NA,NA,NA,7796,773,NA,12496,NA,NA,NA,NA,8.52,8.57,1.42,10105,12631,1.43,NA,NA,NA,NA,NA,10469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57991,25448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,-589,7328,19042,11714,NA,96435,NA,96542,42358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42358,0,126541,356.2,0,0.06,0,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1054,733,126541,223768,0,1188,NA,NA,0,0,NA,0,0,24560,NA,24560,NA,2673,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22275,NA,NA,NA,NA,20820,0,409,0,29727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2560,6001,"A",515586574
